restaurant_name,cuisine,rating,number_of_ratings,average_price,number_of_offers,offer_name,area,pure_veg,location,price_num,ratings_count,primary_cuisine,is_veg,num_offers
La Vue,"Pizzas, Snacks",4.2,10+ ratings,₹800 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,No,Kolkata,800.0,10.0,Pizzas,0,1
Shah Ji @99,"North Indian, Chinese",3.5,100+ ratings,₹200 for two,4,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹349, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Chinar Park,No,Kolkata,200.0,100.0,North Indian,0,4
The Combo King,"Chinese, North Indian",3.4,20+ ratings,₹200 for two,4,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
20% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Lake Town,Yes,Kolkata,200.0,20.0,Chinese,1,4
THE THALI POINT,"Snacks, Biryani",4.3,20+ ratings,₹200 for two,2,"FLAT 10% OFF
USE SPECIALSON SELECT ITEMS, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,200.0,20.0,Snacks,0,2
Hakka Land,"Chinese, Asian",4.4,100+ ratings,₹350 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhyamgram,No,Kolkata,350.0,100.0,Chinese,0,1
Golden Dragon Restaurant (D GOLDEN PEACOCK),Chinese,4.3,20+ ratings,₹400 for two,2,"FLAT 20% OFF
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barrackpore,No,Kolkata,400.0,20.0,Chinese,0,2
Magikal Cafe,"Beverages, Chinese",0.0,Too Few Ratings,₹250 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,No,Kolkata,250.0,0.0,Beverages,0,1
BHOLA LITTI CHOKA WALA,"Fast Food, Snacks",3.0,20+ ratings,₹200 for two,3,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹500, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Lake Town,Yes,Kolkata,200.0,20.0,Fast Food,1,3
D Too Cafe 023,"Chinese, Bengali",0.0,No Ratings,₹500 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",BELGHARIA,Yes,Kolkata,500.0,0.0,Chinese,1,1
Boho - The Ground Cafe,"Pizzas, Italian",4.4,100+ ratings,₹520 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jessore Road,No,Kolkata,520.0,100.0,Pizzas,0,1
The Thali World,Bengali,4.3,1K+ ratings,₹150 for two,2,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",MADHYAMGRAM BADU ROAD,No,Kolkata,150.0,1000.0,Bengali,0,2
Aala Biriyani,"Indian, Biryani",4.2,500+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Baranagar,No,Kolkata,200.0,500.0,Indian,0,1
Cafe Saffron,"Biryani, Chinese",3.6,6 ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Lake Town,No,Kolkata,200.0,6.0,Biryani,0,1
S.S. Food Zone,"North Indian, South Indian",3.3,100+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Uttarpara,Yes,Kolkata,200.0,100.0,North Indian,1,1
Mondal Restaurant & Fast Food,"Indian, Biryani",3.6,50+ ratings,₹650 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barrackpore,No,Kolkata,650.0,50.0,Indian,0,1
WTF- Wheres The Food,"South Indian, Chinese",2.4,3 ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,300.0,3.0,South Indian,0,1
Dilicious Bites,Indian,4.4,20+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,200.0,20.0,Indian,0,1
Shahenshah,"Indian, Fast Food",4.4,20+ ratings,₹300 for two,5,"25% OFF UPTO ₹65
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹1500, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
20% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,No,Kolkata,300.0,20.0,Indian,0,5
Momo Park,"Indian, Chinese",4.0,100+ ratings,₹200 for two,3,"FLAT 25% OFF
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Bally,No,Kolkata,200.0,100.0,Indian,0,3
Kolkibhoj,"Bengali, Seafood",4.1,10+ ratings,₹299 for two,4,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹1000, FLAT DEAL
FLAT ₹200 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,No,Kolkata,299.0,10.0,Bengali,0,4
Tamang'S,"Chinese, Pastas",4.5,100+ ratings,₹200 for two,2,"FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹800, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,No,Kolkata,200.0,100.0,Chinese,0,2
Shile Bata,"Bengali, Desserts",4.4,100+ ratings,₹300 for two,2,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Bonhooghly Government Colony,No,Kolkata,300.0,100.0,Bengali,0,2
The Kitchen Grill,"Chinese, Snacks",0.0,No Ratings,₹250 for two,3,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",The Kitchen Grill,No,Kolkata,250.0,0.0,Chinese,0,3
Anjana Rannaghar,"North Indian, Indian",3.9,20+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,200.0,20.0,North Indian,0,1
New Aminiya Briani,Biryani,3.8,100+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Hirdayapur Station Road,No,Kolkata,200.0,100.0,Biryani,0,1
Snack N Go,"Indian, Italian",3.8,500+ ratings,₹200 for two,3,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sinthi,No,Kolkata,200.0,500.0,Indian,0,3
Desi Lane,"Indian, South Indian",4.2,50+ ratings,₹400 for two,2,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,400.0,50.0,Indian,0,2
The Tasty Cook,"Chinese, Indian",3.8,100+ ratings,₹400 for two,2,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dum Dum,No,Kolkata,400.0,100.0,Chinese,0,2
Sayak Food Products,"Cakes and Pastries, Desserts",4.3,100+ ratings,₹200 for two,5,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 25% OFF
USE PARTYABOVE ₹1000, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
20% OFF UPTO ₹120
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Cantonment,No,Kolkata,200.0,100.0,Cakes and Pastries,0,5
Safdar Sweets,Desserts,4.4,20+ ratings,₹100 for two,2,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barrackpore,Yes,Kolkata,100.0,20.0,Desserts,1,2
Ayantikas Kitchen,"Indian, Fast Food",4.1,4 ratings,₹350 for two,4,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,Yes,Kolkata,350.0,4.0,Indian,1,4
Good Old 90s Restro Cafe,"Snacks, Pan-Asian",4.5,50+ ratings,₹300 for two,4,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹80 OFF
USE FLATDEALABOVE ₹499, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,300.0,50.0,Snacks,0,4
Gunja'S Bakery,"Bakery, Ice Cream",4.1,100+ ratings,₹250 for two,2,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Baranagar,Yes,Kolkata,250.0,100.0,Bakery,1,2
Addabajir Chowpati,Chinese,3.9,6 ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,300.0,6.0,Chinese,0,1
The Mughal Darbar,Mughlai,3.4,50+ ratings,₹200 for two,2,"FLAT 25% OFF
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,200.0,50.0,Mughlai,0,2
Spice Up Dhaba & Restaurant,"Chinese, North Indian",4.0,100+ ratings,₹299 for two,2,"FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barrackpore,No,Kolkata,299.0,100.0,Chinese,0,2
Bangali Khabar,"Bengali, Chinese",3.4,10+ ratings,₹300 for two,4,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,Yes,Kolkata,300.0,10.0,Bengali,1,4
Jalajog Sweet Shop,Chaat,3.6,10+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,Yes,Kolkata,200.0,10.0,Chaat,1,1
The New Town Dhaba,"North Indian, Chinese",4.1,1K+ ratings,₹400 for two,2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, SAVE BIG
15% OFF UPTO ₹80
USE JUMBOABOVE ₹479",Rajarhat,No,Kolkata,400.0,1000.0,North Indian,0,2
Silver Spoon Club,"North Indian, Chinese",4.1,500+ ratings,₹700 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Khardaha,No,Kolkata,700.0,500.0,North Indian,0,1
Rannaghor (Mummy Ki Thali),Indian,4.0,100+ ratings,₹340 for two,3,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, SAVE BIG
15% OFF UPTO ₹80
USE JUMBOABOVE ₹479",Barrackpore,No,Kolkata,340.0,100.0,Indian,0,3
Zaffran Biryani,"Biryani, Mughlai",3.9,1K+ ratings,₹250 for two,2,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Bally,No,Kolkata,250.0,1000.0,Biryani,0,2
The Bake Of Bengal,"Pizzas, Fast Food",3.9,20+ ratings,₹380 for two,2,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Bidhan Pally,No,Kolkata,380.0,20.0,Pizzas,0,2
Anju'S Eatwell,"Chinese, North Indian",3.5,20+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,200.0,20.0,Chinese,0,1
Night Service,"Indian, Chinese",3.7,100+ ratings,₹300 for two,2,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Chinar Park,No,Kolkata,300.0,100.0,Indian,0,2
Prems Cafe,Indian,0.0,Too Few Ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Birati,No,Kolkata,200.0,0.0,Indian,0,1
Chickni,American,3.9,100+ ratings,₹350 for two,2,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Anandapuri,No,Kolkata,350.0,100.0,American,0,2
Rittikas Kitchen,"Bengali, North Indian",3.9,50+ ratings,₹150 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,150.0,50.0,Bengali,0,1
Shiva Sweets And Snacks,Indian,3.8,9 ratings,₹150 for two,2,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹149, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Lake Town,Yes,Kolkata,150.0,9.0,Indian,1,2
Basmati,"Bengali, Indian",3.3,100+ ratings,₹250 for two,4,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 30% OFF
USE PARTYABOVE ₹600, FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹599, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhyamgram,No,Kolkata,250.0,100.0,Bengali,0,4
Shib Durga Hotal,"Biryani, Indian",3.5,10+ ratings,₹250 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",barrackpore,No,Kolkata,250.0,10.0,Biryani,0,1
Satvik Food Hut,Fast Food,4.0,9 ratings,₹250 for two,3,"FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹249, 60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,Yes,Kolkata,250.0,9.0,Fast Food,1,3
Haji Arsalan Biryani,"Biryani, Indian",3.8,20+ ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Anada Nagar Road,No,Kolkata,300.0,20.0,Biryani,0,1
Ankita Food Centre,"Street Food, North Indian",3.1,50+ ratings,₹200 for two,4,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹500, FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹599, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,200.0,50.0,Street Food,0,4
Chai Factory,"Fast Food, Chinese",4.2,100+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",North Dumdum,No,Kolkata,200.0,100.0,Fast Food,0,1
Deli Bread,"Indian, Rajasthani",4.5,500+ ratings,₹250 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Paikpara,No,Kolkata,250.0,500.0,Indian,0,1
Beer Station,Snacks,4.3,10+ ratings,₹300 for two,3,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,300.0,10.0,Snacks,0,3
New Zam Zam Biryani,"Biryani, Indian",3.7,20+ ratings,₹250 for two,3,"FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹600, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, FLAT 10% OFF
USE TRYNEWABOVE ₹159",Belghoria,No,Kolkata,250.0,20.0,Biryani,0,3
Hungry,"North Indian, Chinese",4.1,10+ ratings,₹600 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Uttarpara,No,Kolkata,600.0,10.0,North Indian,0,1
Mahabhoj,Indian,3.7,100+ ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Purnendu sarani,No,Kolkata,300.0,100.0,Indian,0,1
Snacks World,"Chinese, Fast Food",3.6,5 ratings,₹150 for two,4,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹599, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,No,Kolkata,150.0,5.0,Chinese,0,4
Homely Kitchen,"Chinese, Indian",4.2,100+ ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhyamgram,No,Kolkata,300.0,100.0,Chinese,0,1
Food Heist,Indian,3.9,3 ratings,₹200 for two,2,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Bally,No,Kolkata,200.0,3.0,Indian,0,2
Mom'S Magic,Pizzas,3.3,20+ ratings,₹200 for two,2,"FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹350, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,200.0,20.0,Pizzas,0,2
Ranna Ghor,"Indian, Biryani",3.9,20+ ratings,₹300 for two,2,"FLAT 10% OFF
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barrackpore,No,Kolkata,300.0,20.0,Indian,0,2
Bong Food,"Bengali, Indian",3.5,20+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,200.0,20.0,Bengali,0,1
Foodzo,"Chinese, North Indian",3.8,1K+ ratings,₹300 for two,2,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Keya More,No,Kolkata,300.0,1000.0,Chinese,0,2
Raandhuni,North Indian,0.0,No Ratings,₹400 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,400.0,0.0,North Indian,0,1
Ommira Cafe,"Fast Food, Burgers",2.1,3 ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,200.0,3.0,Fast Food,0,1
Bengali Cloud Kitchen,"Thalis, Bengali",3.9,100+ ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,300.0,100.0,Thalis,0,1
Punjabi Food Junction (H.B Town),"Indian, Chinese",4.3,1K+ ratings,₹600 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barrackpore,No,Kolkata,600.0,1000.0,Indian,0,1
The Sandwich Box,"Fast Food, Beverages",3.0,10+ ratings,₹299 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,299.0,10.0,Fast Food,0,1
Hotel Silver Orchid,"North Indian, Chinese",0.0,No Ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,200.0,0.0,North Indian,0,1
Bengali Fuchka,"Beverages, Snacks",3.9,10+ ratings,₹150 for two,3,"FLAT 10% OFF
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,150.0,10.0,Beverages,0,3
HENAZ THE ROYAL BIRIYANI,Biryani,0.0,No Ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,300.0,0.0,Biryani,0,1
Bengali Food Junction,"Bengali, Indian",2.9,20+ ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,300.0,20.0,Bengali,0,1
Mayer Rannaghor,"Indian, Thalis",3.1,500+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",belghoriya,No,Kolkata,200.0,500.0,Indian,0,1
Utsaver Bhuribhoj,Thalis,0.0,No Ratings,₹200 for two,0,No Offer,Sodepur,No,Kolkata,200.0,0.0,Thalis,0,0
A1 Haji Biryani House,Biryani,0.0,No Ratings,₹200 for two,3,"25% OFF UPTO ₹65
USE TRYNEWABOVE ₹179, SAVE BIG
40% OFF UPTO ₹200
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,200.0,0.0,Biryani,0,3
Shahi Biryani House,Biryani,0.0,No Ratings,₹250 for two,3,"25% OFF UPTO ₹65
USE TRYNEWABOVE ₹179, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,250.0,0.0,Biryani,0,3
Zaffrani Bangali Hotel Cum Restaurant,"Chinese, North Indian",3.9,20+ ratings,₹299 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,299.0,20.0,Chinese,0,1
Saanvi'S,Indian,4.3,20+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,200.0,20.0,Indian,0,1
49 Kolkata Uttar,"Bengali, North Indian",4.0,500+ ratings,₹250 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Nimta,No,Kolkata,250.0,500.0,Bengali,0,1
Swaad Lajawaab,North Indian,0.0,Too Few Ratings,₹250 for two,2,"FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,250.0,0.0,North Indian,0,2
Sandwich Therapy,"American, Snacks",3.8,7 ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,300.0,7.0,American,0,1
Battle Of Wok,"Chinese, Tibetan",2.6,4 ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,300.0,4.0,Chinese,0,1
Eighty Eight Tasty & Healthy,"Bengali, North Indian",4.1,100+ ratings,₹150 for two,5,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹900, FLAT DEAL
FLAT ₹200 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
20% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,150.0,100.0,Bengali,0,5
Linas,Chinese,0.0,Too Few Ratings,₹500 for two,4,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Nandan Nagar,No,Kolkata,500.0,0.0,Chinese,0,4
Lebanese,"Indian, Biryani",3.5,100+ ratings,₹15 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,296.5,100.0,Indian,0,1
Paratha Villa,Indian,0.0,Too Few Ratings,₹250 for two,2,"FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,Yes,Kolkata,250.0,0.0,Indian,1,2
Ahuna Muttata,North Indian,3.7,50+ ratings,₹500 for two,2,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,500.0,50.0,North Indian,0,2
Tandoor E Mahek,"Chinese, Indian",3.8,10+ ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,300.0,10.0,Chinese,0,1
Foodiez Villa,"Indian, Chinese",3.5,4 ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,300.0,4.0,Indian,0,1
Ayushi'S Kitchen And Catering,South Indian,3.8,100+ ratings,₹100 for two,3,"FLAT 10% OFF
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,Yes,Kolkata,100.0,100.0,South Indian,1,3
Skytone Inn,Indian,3.5,20+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,200.0,20.0,Indian,0,1
Queen Kitchen,Chinese,0.0,Too Few Ratings,₹240 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,240.0,0.0,Chinese,0,1
Kachori Lajawaab,North Indian,0.0,Too Few Ratings,₹250 for two,2,"FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,Yes,Kolkata,250.0,0.0,North Indian,1,2
Tiyen Amen Square,Chinese,0.0,Too Few Ratings,₹300 for two,5,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹1200, FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹749, SAVE BIG
25% OFF UPTO ₹125
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Nandannagar,No,Kolkata,300.0,0.0,Chinese,0,5
Cafe Food Territory,Desserts,4.5,20+ ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,300.0,20.0,Desserts,0,1
Pure Veg Dhaba,"Chaat, North Indian",4.2,50+ ratings,₹299 for two,3,"FLAT 10% OFF
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,Yes,Kolkata,299.0,50.0,Chaat,1,3
New Das Restaurant,Indian,3.8,50+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Agarpara,No,Kolkata,200.0,50.0,Indian,0,1
Sangkalpa Biryani,Pizzas,3.3,20+ ratings,₹200 for two,5,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,200.0,20.0,Pizzas,0,5
